,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1FEF_CRC-Prim-HE-09_024.tif_Row_151_Col_1.tif,TUMOR,255,0,109.33355555555555,58.26502222222222,103.25444444444445,31.04226771896351,35.0696492220128,38.3294573724847,76.0,26.0,59.0,148.0,99.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2097_CRC-Prim-HE-02_003b.tif_Row_1_Col_751.tif,TUMOR,255,3,113.3132,75.49226666666667,105.95515555555555,59.84233428290231,72.32363180851354,69.52148436976782,58.0,18.0,39.0,226.10000000000218,221.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\20BE_CRC-Prim-HE-05_008.tif_Row_1_Col_1.tif,TUMOR,255,0,111.48733333333334,64.18893333333334,109.27097777777777,44.47307569505154,53.35609341205111,49.96801592507273,66.0,19.0,52.0,186.0,152.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2107_CRC-Prim-HE-04_033.tif_Row_451_Col_1.tif,TUMOR,255,0,119.56466666666667,91.21782222222222,128.2932,72.21908547684134,88.26929136412109,74.61202249253499,49.0,14.0,47.0,224.0,223.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2181_CRC-Prim-HE-07_025.tif_Row_151_Col_601.tif,TUMOR,255,0,67.26226666666666,31.021955555555557,90.00106666666667,29.696258922182874,27.836625876276933,40.478297051575375,38.0,9.0,45.0,105.0,61.0,145.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\21BB_CRC-Prim-HE-08_003.tif_Row_151_Col_1.tif,TUMOR,238,0,85.78595555555556,41.257866666666665,108.60604444444445,26.881368319964366,26.490385557865494,37.556477161710106,58.0,17.0,64.0,118.0,70.0,158.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\228F_CRC-Prim-HE-07_006.tif_Row_301_Col_151.tif,TUMOR,255,0,88.18502222222222,48.83031111111111,119.28382222222223,38.3450154677466,40.62453452879139,46.240459201530165,52.0,16.0,66.0,143.0,101.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2319_CRC-Prim-HE-09_014.tif_Row_1_Col_301.tif,TUMOR,242,4,111.20453333333333,60.41226666666667,107.09822222222222,31.580324913956844,35.5632880709557,38.75493197510568,76.0,26.0,60.0,154.0,106.0,158.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2484_CRC-Prim-HE-05_007.tif_Row_1_Col_151.tif,TUMOR,255,0,95.85248888888889,45.14191111111111,93.86871111111111,25.16905102225732,23.296715913356746,32.27452257853076,64.0,18.0,52.0,127.0,74.0,134.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2585_CRC-Prim-HE-07.tif_Row_601_Col_901.tif,TUMOR,255,0,76.48026666666667,39.20666666666666,98.9464,38.49252408709431,39.388321450230116,47.63647778676409,41.0,10.0,49.0,134.0,93.0,173.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2587_CRC-Prim-HE-07_025.tif_Row_601_Col_601.tif,TUMOR,255,0,72.36057777777778,35.81937777777778,94.82351111111112,35.95280340328218,36.0236847712963,45.12798597698311,39.0,9.0,46.0,116.0,73.0,156.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\25CE_CRC-Prim-HE-01_008.tif_Row_151_Col_151.tif,TUMOR,255,0,71.72706666666667,41.16431111111111,96.172,51.61610382489439,57.38533980103998,54.42834325361464,37.0,10.0,50.0,157.0,123.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\261A_CRC-Prim-HE-01_011.tif_Row_1_Col_1.tif,TUMOR,255,4,94.79777777777778,67.15915555555556,114.08635555555556,63.436174008521746,68.46762059184853,68.93887766586572,37.0,16.0,42.0,213.0,202.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2627_CRC-Prim-HE-08_016.tif_Row_151_Col_151.tif,TUMOR,255,0,94.38186666666667,48.95746666666667,113.99342222222222,30.683990035775352,31.92160696010713,39.872567582508886,61.0,21.0,65.0,130.0,83.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2642_CRC-Prim-HE-07_025.tif_Row_1351_Col_601.tif,TUMOR,255,0,91.49053333333333,54.711555555555556,121.32142222222222,44.3627346034162,49.6880920210395,50.47032900603385,49.0,15.0,60.0,156.0,123.0,198.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\26D5_CRC-Prim-HE-02_003.tif_Row_301_Col_1.tif,TUMOR,248,6,114.8360888888889,61.42435555555556,99.10355555555556,24.760819853436246,25.885175725933546,34.51006726903881,85.0,31.0,57.0,146.0,94.0,145.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2725_CRC-Prim-HE-02_003b.tif_Row_151_Col_301.tif,TUMOR,255,0,123.0796,83.18533333333333,112.14844444444445,60.278388401519464,76.06051425893271,69.69247566449982,64.0,20.0,43.0,231.0,228.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\27A9_CRC-Prim-HE-08_010.tif_Row_1_Col_151.tif,TUMOR,255,5,109.26351111111111,62.22173333333333,129.80213333333333,30.551661633387454,31.943627270830998,41.48382019138432,72.0,27.0,73.0,146.0,99.0,179.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\27BE_CRC-Prim-HE-06_016.tif_Row_151_Col_1.tif,TUMOR,255,1,104.04555555555555,63.02155555555556,117.85355555555556,47.99602219886013,55.79299619349156,55.93142486436412,59.0,18.0,58.0,185.0,157.10000000000218,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\27_CRC-Prim-HE-01_041.tif_Row_1_Col_151.tif,TUMOR,255,0,86.5168,57.53231111111111,111.97333333333333,62.650988340027794,71.55729561681608,63.52051077320525,40.0,11.0,54.0,222.0,221.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2816_CRC-Prim-HE-10_001.tif_Row_301_Col_1.tif,TUMOR,255,0,85.13733333333333,46.05991111111111,105.55768888888889,40.483230898731485,46.26488720873144,47.18781392587687,52.0,15.0,55.0,124.0,80.0,169.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\287C_CRC-Prim-HE-07_025.tif_Row_1201_Col_1.tif,TUMOR,255,0,77.87728888888888,45.23128888888889,97.65933333333334,52.25868399696256,59.39317745054633,57.5931160199614,38.90000000000009,10.0,43.0,170.0,142.0,208.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\291E_CRC-Prim-HE-09_024.tif_Row_601_Col_151.tif,TUMOR,255,1,103.65644444444445,51.85893333333333,94.09271111111111,28.83096970316275,31.218696858274907,35.71276933449394,73.0,23.0,54.0,138.0,85.10000000000218,138.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\296C_CRC-Prim-HE-07_025.tif_Row_1801_Col_451.tif,TUMOR,255,0,109.14013333333334,81.65568888888889,132.86275555555557,70.3317608543328,82.91418525515085,70.41155024857132,41.0,12.0,50.0,225.0,225.0,237.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\29EA_CRC-Prim-HE-02_028.tif_Row_751_Col_1.tif,TUMOR,255,12,133.29324444444444,82.63555555555556,117.77608888888889,33.17221941669164,39.25075260739487,41.79502465648922,92.0,38.0,64.0,174.0,130.0,170.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2A50_CRC-Prim-HE-01_039.tif_Row_1_Col_1201.tif,TUMOR,255,0,77.96808888888889,47.065733333333334,103.16142222222223,53.84061543639829,60.50601651641295,58.53024506450159,40.0,11.0,52.0,181.0,158.0,220.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2B67_CRC-Prim-HE-04_033.tif_Row_751_Col_1.tif,TUMOR,255,0,94.78177777777778,58.40288888888889,106.03817777777778,52.11326149365607,61.256750308198974,58.120167547853605,49.0,14.0,46.0,199.0,184.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2B68_CRC-Prim-HE-09_026.tif_Row_301_Col_301.tif,TUMOR,255,5,112.3955111111111,60.54902222222222,106.03048888888888,27.436071428057097,29.267610408845265,37.30392120266104,79.0,28.0,58.0,144.0,93.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2B70_CRC-Prim-HE-08_016.tif_Row_1_Col_1.tif,TUMOR,255,3,108.88253333333333,64.94702222222222,130.35355555555554,39.7127802186315,46.82998320188076,43.33309459706309,70.0,26.0,79.0,171.0,136.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2D96_CRC-Prim-HE-04_032.tif_Row_601_Col_151.tif,TUMOR,255,0,107.38457777777778,73.7555111111111,119.492,62.07526444155084,74.04174740318142,66.04244075172019,51.0,15.0,48.0,221.0,218.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2DBB_CRC-Prim-HE-08_001.tif_Row_1_Col_601.tif,TUMOR,254,1,89.94973333333333,41.8028,99.14573333333334,27.74215897101955,28.811439104479366,35.08680989292449,62.0,17.0,61.0,123.0,72.0,143.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\2E2_CRC-Prim-HE-08_003.tif_Row_151_Col_151.tif,TUMOR,255,0,85.10395555555556,41.367555555555555,98.19124444444445,34.84593637902952,37.357779089088474,41.810445305851545,55.0,15.0,55.0,138.0,92.10000000000218,160.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3001_CRC-Prim-HE-07_025.tif_Row_601_Col_151.tif,TUMOR,255,0,79.22417777777778,42.208444444444446,110.8956,36.49554203965507,38.792401544375934,45.62635873868449,45.0,13.0,55.0,124.0,83.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\302C_CRC-Prim-HE-07_023.tif_Row_1_Col_1.tif,TUMOR,253,0,74.49088888888889,36.00697777777778,96.48044444444444,27.979278945694492,25.769753074735426,35.628197569126,45.0,13.0,54.0,112.0,67.0,146.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\30EC_CRC-Prim-HE-02_004b.tif_Row_1_Col_601.tif,TUMOR,255,5,125.57475555555556,81.69804444444445,111.57,53.48853969098031,69.72680929136007,63.348863622185974,78.0,27.0,52.0,230.0,226.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\30ED_CRC-Prim-HE-07_022.tif_Row_1051_Col_151.tif,TUMOR,255,0,73.28657777777778,35.49791111111111,95.98617777777778,31.74199051833673,30.94510329371617,41.10669299452575,43.0,11.0,51.0,115.0,71.0,153.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\315D_CRC-Prim-HE-02_025.tif_Row_151_Col_1.tif,TUMOR,255,6,120.49862222222222,72.22746666666667,102.1267111111111,43.78037153148722,53.08331138695506,51.98120418707872,75.0,25.0,49.0,190.0,158.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\317A_CRC-Prim-HE-06_009.tif_Row_151_Col_1.tif,TUMOR,255,1,92.16751111111111,44.087066666666665,86.37946666666667,31.058532304609397,33.42323239664276,39.057402834290016,63.0,19.0,49.0,130.0,79.0,140.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\31BD_CRC-Prim-HE-05_024.tif_Row_301_Col_1.tif,TUMOR,255,1,115.99355555555556,65.88168888888889,107.38093333333333,37.456756735411496,41.298677436892866,45.72214052557018,71.0,22.0,53.0,167.0,122.0,171.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\32BF_CRC-Prim-HE-04_025.tif_Row_1_Col_1.tif,TUMOR,255,3,107.77364444444444,72.28928888888889,118.88417777777778,52.712077541281054,57.533281583067215,57.060361087492815,49.0,18.0,50.0,191.0,168.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\32E3_CRC-Prim-HE-04_033.tif_Row_601_Col_151.tif,TUMOR,255,0,98.8279111111111,66.51204444444444,107.55324444444445,63.55735735777004,76.69856024607058,66.22888366638709,47.0,13.0,44.0,223.0,222.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3341_CRC-Prim-HE-08_016.tif_Row_151_Col_451.tif,TUMOR,255,3,96.02106666666667,50.64111111111111,115.27226666666667,32.70704716071636,33.87940900194391,41.26951529984852,61.0,20.0,67.0,143.0,99.0,174.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\338D_CRC-Prim-HE-09_011.tif_Row_1_Col_1.tif,TUMOR,255,0,122.94231111111111,76.39235555555555,123.93431111111111,42.94643646829665,54.03679252145625,49.23977927192248,78.0,27.0,62.0,195.0,167.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3492_CRC-Prim-HE-09_025.tif_Row_301_Col_1.tif,TUMOR,255,3,111.67222222222222,62.43315555555556,105.44035555555556,38.200383732155785,44.91593751589027,45.66980668385043,73.0,24.0,54.0,162.0,116.10000000000218,169.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\350D_CRC-Prim-HE-08_007.tif_Row_1051_Col_151.tif,TUMOR,255,0,95.65697777777778,49.62808888888889,112.68071111111111,32.71073391920216,36.379428770680065,42.486476922334894,64.0,20.0,64.0,134.0,88.0,170.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3527_CRC-Prim-HE-06_023.tif_Row_1_Col_1.tif,TUMOR,245,2,79.36324444444445,32.41991111111111,79.09235555555556,21.287102201574072,20.066014031271955,29.198986348581943,57.0,15.0,49.0,105.0,54.0,118.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3530_CRC-Prim-HE-08_007.tif_Row_301_Col_301.tif,TUMOR,245,2,91.28862222222222,42.9888,107.77097777777777,20.218961053964637,19.442529759495812,31.999035296909796,67.0,21.0,67.0,115.0,66.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\35D_CRC-Prim-HE-07_022.tif_Row_1051_Col_301.tif,TUMOR,255,0,75.89528888888889,39.20013333333333,97.1752,38.78300160329305,40.45528329710352,45.8895831130915,41.0,10.0,47.0,122.0,78.0,158.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\35F4_CRC-Prim-HE-02_022.tif_Row_1_Col_151.tif,TUMOR,255,6,112.1999111111111,62.10915555555555,94.62271111111112,34.68299025928149,37.99749226459636,42.102911060412296,74.0,26.0,50.0,157.0,110.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3626_CRC-Prim-HE-02_031.tif_Row_1_Col_1.tif,TUMOR,255,5,119.50635555555556,66.59035555555556,102.05506666666666,27.3007123156199,30.731648042842515,34.99617932949569,88.0,34.0,61.0,153.0,103.0,147.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\36C6_CRC-Prim-HE-05_024.tif_Row_1_Col_301.tif,TUMOR,255,0,106.50662222222222,57.148088888888886,94.35302222222222,39.03116931848674,43.064618407340795,47.096225347443614,64.0,18.0,44.0,160.0,114.0,162.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\36F9_CRC-Prim-HE-07.tif_Row_1_Col_601.tif,TUMOR,255,0,72.0012,36.355377777777775,98.00537777777778,35.47268430628455,35.50579070098014,46.938325657440814,38.0,9.0,44.0,118.0,77.0,166.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\372E_CRC-Prim-HE-07.tif_Row_301_Col_1.tif,TUMOR,255,0,80.368,43.34053333333333,108.10013333333333,37.304313101838616,39.325927457368664,47.1386368537207,45.0,12.0,53.0,133.0,94.0,175.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\376D_CRC-Prim-HE-01_031.tif_Row_1_Col_1.tif,TUMOR,255,0,123.73408888888889,103.11542222222222,143.33835555555555,82.69995782716205,95.58103978613823,81.32643607343697,36.0,10.0,45.0,226.0,224.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\381A_CRC-Prim-HE-02_005.tif_Row_1_Col_151.tif,TUMOR,255,2,123.0568,77.07546666666667,110.36071111111112,45.60793079649334,56.107854018488155,54.192239078886374,75.0,26.0,51.0,199.0,175.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3846_CRC-Prim-HE-02_024.tif_Row_151_Col_451.tif,TUMOR,255,7,136.4708,93.72315555555555,121.73817777777778,52.29721378412268,67.45991551727585,63.108033862677885,80.0,29.0,54.0,227.0,218.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\389F_CRC-Prim-HE-07.tif_Row_1_Col_1.tif,TUMOR,249,0,64.50497777777778,28.175333333333334,83.21813333333333,26.761784064834448,23.864682701524778,37.78420916591119,39.0,9.0,44.0,99.0,55.0,136.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\38A7_CRC-Prim-HE-02_009.tif_Row_1_Col_301.tif,TUMOR,255,4,111.73546666666667,64.98173333333334,99.87315555555556,40.931682647281654,45.538738328498106,49.50063433306386,69.0,23.0,48.0,169.0,128.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\38D1_CRC-Prim-HE-04_014.tif_Row_1_Col_151.tif,TUMOR,255,0,79.74195555555555,36.41808888888889,87.04755555555556,28.72062038478485,29.290634102480972,37.72828418253372,52.0,14.0,47.0,112.0,63.0,136.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\38DD_CRC-Prim-HE-04_034.tif_Row_1_Col_301.tif,TUMOR,255,4,98.50155555555556,58.424755555555556,106.0723111111111,47.98639295353801,56.67776033023316,54.643725816448736,56.0,18.0,51.0,185.0,159.0,203.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3928_CRC-Prim-HE-06_008.tif_Row_151_Col_451.tif,TUMOR,255,0,98.05204444444445,50.462133333333334,102.066,32.65250172886569,36.376589992038625,41.43283667709864,65.0,19.0,55.0,136.0,88.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\396E_CRC-Prim-HE-04_014.tif_Row_1_Col_1051.tif,TUMOR,255,5,105.06235555555556,63.53297777777778,119.9352,42.59767208827282,47.890160683004176,51.9423533123659,61.0,22.0,59.0,167.0,131.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3A8D_CRC-Prim-HE-04_032.tif_Row_451_Col_1.tif,TUMOR,255,1,84.28933333333333,45.080844444444445,91.68084444444445,41.23490023430792,44.697796089817565,50.39860365964952,47.0,13.0,43.0,148.0,110.0,176.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3BE6_CRC-Prim-HE-07_025.tif_Row_751_Col_451.tif,TUMOR,255,0,72.01226666666666,34.32386666666667,97.23795555555556,29.083139532802402,27.103025647907817,40.86674278728955,42.0,10.0,49.0,110.0,66.0,153.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3BFF_CRC-Prim-HE-04_029.tif_Row_151_Col_301.tif,TUMOR,255,5,93.31133333333334,50.4004,105.7923111111111,31.05378997088054,31.56056315255886,38.87752762476443,58.0,20.0,56.0,132.0,87.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3CD6_CRC-Prim-HE-01_027.tif_Row_1_Col_301.tif,TUMOR,255,0,120.1271111111111,99.26871111111112,135.97693333333333,82.22727324305275,93.71021084471558,81.88207809022342,34.0,9.0,41.0,227.0,224.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3CDD_CRC-Prim-HE-02_025.tif_Row_151_Col_151.tif,TUMOR,255,5,143.86648888888888,102.10168888888889,133.66795555555555,50.985157287897245,65.50496209730855,60.90479648907624,84.0,32.0,59.0,225.0,213.0,228.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3D6A_CRC-Prim-HE-09_025.tif_Row_451_Col_1.tif,TUMOR,255,2,115.41862222222223,64.85942222222222,112.82071111111111,32.14104609878083,36.35141712199519,38.8392348869728,76.0,26.90000000000009,61.0,148.0,96.0,153.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3E46_CRC-Prim-HE-10_021.tif_Row_151_Col_151.tif,TUMOR,255,0,93.73515555555555,54.256933333333336,128.39062222222222,33.67053363399622,37.869433976578094,40.55309815334791,63.0,24.0,79.0,132.0,91.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3EF8_CRC-Prim-HE-08_010.tif_Row_301_Col_1.tif,TUMOR,255,6,116.1464,71.13177777777778,145.0124,32.75804753264609,37.27553041809873,40.277594290071,79.0,35.0,91.0,161.0,122.0,200.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3F3E_CRC-Prim-HE-06_008.tif_Row_1_Col_301.tif,TUMOR,252,0,99.37635555555556,50.53284444444444,98.24088888888889,32.27682004242931,35.392157780412184,39.72180950461578,65.0,19.0,54.0,140.0,92.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3F71_CRC-Prim-HE-07_025.tif_Row_1501_Col_601.tif,TUMOR,255,0,79.92737777777778,43.48466666666667,110.49862222222222,38.39323744578468,40.59247642934163,46.22587392709783,45.0,13.0,57.0,129.0,86.0,174.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\3F85_CRC-Prim-HE-02_013.tif_Row_1_Col_1.tif,TUMOR,255,6,130.9401777777778,83.91844444444445,116.62408888888889,43.73090820475537,56.90322128962323,53.924108211374865,87.90000000000009,34.0,59.0,216.0,197.0,219.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\4051_CRC-Prim-HE-07_022.tif_Row_451_Col_151.tif,TUMOR,255,0,78.02546666666667,40.391688888888886,103.36795555555555,36.62379336357403,38.9376453353091,43.77898770260324,44.0,12.0,54.0,124.0,82.0,164.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\4095_CRC-Prim-HE-08_007.tif_Row_151_Col_1.tif,TUMOR,244,2,90.20746666666666,42.572266666666664,106.90444444444445,23.34624171096205,23.57833232666531,32.747769088090784,65.0,20.0,67.0,119.0,69.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\40E1_CRC-Prim-HE-09_011.tif_Row_301_Col_301.tif,TUMOR,251,2,109.6408,59.7416,103.95297777777778,34.661564333230466,38.44544282336275,41.69274610528149,70.0,22.0,53.0,157.0,112.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\41A0_CRC-Prim-HE-05_006.tif_Row_151_Col_1.tif,TUMOR,221,0,88.59062222222222,37.614488888888886,82.37422222222222,22.17476265315934,19.836200438841086,28.290431086530333,62.0,17.0,47.0,118.0,63.0,120.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\41E3_CRC-Prim-HE-06_016.tif_Row_151_Col_301.tif,TUMOR,255,0,96.04702222222222,52.2624,109.57217777777778,38.11234751829167,44.20012206639748,45.285906457768185,62.0,19.0,61.0,136.0,90.0,168.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\41E6_CRC-Prim-HE-09_011.tif_Row_1_Col_601.tif,TUMOR,255,1,127.0008888888889,81.14666666666666,125.53177777777778,43.559942853866566,54.2777982031125,48.52405235385345,80.0,30.0,66.0,199.0,175.10000000000218,203.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\4203_CRC-Prim-HE-09_025.tif_Row_1_Col_1.tif,TUMOR,252,7,109.64155555555556,57.352222222222224,103.29986666666667,25.788719450829298,27.97611968875433,34.39093278409307,80.0,29.0,62.0,140.0,89.0,147.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\4250_CRC-Prim-HE-08_007.tif_Row_601_Col_1.tif,TUMOR,246,0,90.44968888888889,41.83026666666667,106.89151111111111,20.082600592798638,19.697267479300375,29.814347164203596,68.0,22.0,70.0,114.0,63.0,144.0
