,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\540E_CRC-Prim-HE-01_004.tif_Row_451_Col_451.tif,CANCEROUS,255,0,58.35026666666667,25.099155555555555,71.21391111111112,29.92333206965926,27.685920837498685,43.28805298145684,33.0,7.0,34.0,96.0,54.0,132.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\543C_CRC-Prim-HE-01_006b.tif_Row_151_Col_751.tif,CANCEROUS,255,0,72.94111111111111,43.51511111111111,85.91333333333333,52.66985685368454,54.55496794252262,62.837967645188364,31.0,9.0,32.0,164.0,133.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\547C_CRC-Prim-HE-09_005.tif_Row_301_Col_1.tif,CANCEROUS,255,5,149.27644444444445,111.51155555555556,157.28973333333334,51.07239154836144,64.3676944490896,56.651074807259796,81.0,33.0,68.0,230.0,223.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5492_CRC-Prim-HE-05_010.tif_Row_1201_Col_1.tif,CANCEROUS,255,2,111.89662222222222,66.78973333333333,106.76564444444445,45.88363811173205,49.7792612901757,57.860424871949085,59.0,18.0,39.0,176.0,136.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5528_CRC-Prim-HE-01_004.tif_Row_1051_Col_751.tif,CANCEROUS,255,0,57.961911111111114,24.70777777777778,71.85622222222223,27.18506318454364,25.163378715805376,40.76593342425297,34.0,8.0,35.0,89.0,49.0,127.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\55CA_CRC-Prim-HE-01_006b.tif_Row_151_Col_601.tif,CANCEROUS,255,0,57.19648888888889,25.267244444444444,70.906,30.113760843118236,27.248101307272005,43.673017446575194,32.0,8.0,34.0,96.0,53.0,134.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\568B_CRC-Prim-HE-02.tif_Row_901_Col_151.tif,CANCEROUS,255,2,108.33368888888889,64.2388,94.0404,45.843206531162075,48.18178075561533,53.91593632741846,56.0,18.0,37.0,177.0,138.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\568C_CRC-Prim-HE-01_004.tif_Row_1051_Col_601.tif,CANCEROUS,255,0,71.6772,38.80795555555556,85.34368888888889,45.673150149781165,46.95417490653826,57.18625136004525,34.0,9.0,34.0,141.0,102.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\56F_CRC-Prim-HE-05_010.tif_Row_451_Col_151.tif,CANCEROUS,255,0,98.50231111111111,51.870355555555555,82.60075555555555,41.95283641838388,45.494052762559356,49.56058854782224,57.0,16.0,36.0,161.0,117.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\571C_CRC-Prim-HE-05_004.tif_Row_151_Col_151.tif,CANCEROUS,245,0,90.67924444444445,43.64364444444445,95.46288888888888,29.920640298522954,27.960548986150336,42.11244525063416,55.0,14.0,43.0,131.0,81.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\574E_CRC-Prim-HE-05_022.tif_Row_301_Col_151.tif,CANCEROUS,234,0,93.82355555555556,44.834,104.1632,23.47323536432801,21.73189462518162,38.123355763218086,63.0,18.0,52.0,124.0,73.0,153.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\580C_CRC-Prim-HE-02_001b.tif_Row_451_Col_301.tif,CANCEROUS,255,7,128.4047111111111,90.55284444444445,111.14231111111111,58.16666502411549,67.66693470158941,69.08265140630388,63.0,23.0,38.0,223.0,207.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5833_CRC-Prim-HE-09_021.tif_Row_301_Col_1.tif,CANCEROUS,255,5,140.45124444444446,97.91711111111111,155.43777777777777,38.45714123260705,44.585672044439576,47.633645386842765,90.0,41.0,83.0,191.0,157.0,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\584E_CRC-Prim-HE-05_003.tif_Row_451_Col_1.tif,CANCEROUS,255,3,115.76675555555556,69.79982222222222,122.4464,34.8302116197073,37.92349280637365,49.26552924189928,70.0,24.0,54.0,162.0,121.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\587_CRC-Prim-HE-01_001.tif_Row_301_Col_151.tif,CANCEROUS,255,0,63.94991111111111,30.798177777777777,82.84617777777778,37.31551393176992,36.49689455604877,50.305485727497704,33.0,7.0,35.0,113.0,71.0,160.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\58BD_CRC-Prim-HE-08_011.tif_Row_301_Col_1.tif,CANCEROUS,255,0,94.13991111111112,52.108488888888886,96.38195555555555,41.51383895619625,42.024932376770074,54.155999964692015,48.0,13.0,37.0,154.0,113.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\58CD_CRC-Prim-HE-01b.tif_Row_151_Col_1.tif,CANCEROUS,255,0,75.36324444444445,40.36955555555556,86.93693333333333,45.09767877897275,45.11841907472477,58.987151711537756,34.0,8.0,33.0,149.0,111.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5945_CRC-Prim-HE-10c.tif_Row_1_Col_151.tif,CANCEROUS,255,3,99.2172,67.55377777777778,107.21453333333334,59.42671585653475,62.65089444387236,71.50003619194122,39.0,15.0,33.0,198.0,177.0,225.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5971_CRC-Prim-HE-03_032.tif_Row_151_Col_1.tif,CANCEROUS,255,0,91.62595555555555,53.34235555555556,122.92382222222223,38.008547601211966,39.627147728773245,50.04228941884587,51.0,16.0,56.0,144.0,104.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5AEF_CRC-Prim-HE-01_004.tif_Row_451_Col_601.tif,CANCEROUS,255,0,55.623511111111114,23.37968888888889,66.66208888888889,30.886095945962353,28.494033151460606,43.78185411119852,31.0,6.0,31.0,94.0,51.0,130.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5B1C_CRC-Prim-HE-02_001b.tif_Row_151_Col_301.tif,CANCEROUS,255,3,120.70382222222223,80.8912,100.84204444444444,55.26110155788268,62.46636700660969,65.40559562400936,58.0,21.0,34.0,209.0,185.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5B23_CRC-Prim-HE-02_002b.tif_Row_301_Col_1.tif,CANCEROUS,255,8,137.7757777777778,101.75111111111111,118.8736,59.34806476256595,70.98188007347662,70.70741608704574,68.0,27.0,41.0,230.0,221.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5B3B_CRC-Prim-HE-01_004.tif_Row_301_Col_901.tif,CANCEROUS,255,0,56.617733333333334,24.265733333333333,68.71248888888888,31.14661039121681,29.174722834366865,42.77103230023376,32.0,6.0,33.0,95.0,52.0,127.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5CE4_CRC-Prim-HE-09_005.tif_Row_1_Col_151.tif,CANCEROUS,255,4,126.61533333333334,81.12351111111111,140.65773333333334,31.88612774650855,34.4105227850255,45.74086488246099,80.0,31.0,66.0,164.0,122.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5DE4_CRC-Prim-HE-01_004.tif_Row_1051_Col_1201.tif,CANCEROUS,255,0,65.1327111111111,31.847644444444445,79.68333333333334,38.92037439846341,38.9587153137233,51.58354377986244,34.0,7.0,34.0,116.0,74.0,159.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5EA0_CRC-Prim-HE-09_005.tif_Row_451_Col_151.tif,CANCEROUS,255,3,125.454,80.06795555555556,133.18604444444443,37.684226815295816,42.342249505116754,51.60926153660379,74.0,26.0,56.0,173.0,135.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5EC0_CRC-Prim-HE-05_003.tif_Row_1_Col_901.tif,CANCEROUS,255,0,106.13186666666667,58.855466666666665,107.17693333333334,39.11213494647303,41.80296213725615,49.1756302014181,60.0,17.0,45.0,159.0,115.0,174.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5F31_CRC-Prim-HE-02_012.tif_Row_751_Col_151.tif,CANCEROUS,255,9,137.34777777777776,96.40844444444444,133.0456888888889,47.07304566729283,54.885939262176635,58.640675694084116,78.0,32.0,53.0,207.0,180.0,215.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\5FEA_CRC-Prim-HE-01_004.tif_Row_1_Col_751.tif,CANCEROUS,255,0,65.53542222222222,30.657777777777778,78.43902222222222,34.61113935553513,34.38725790424237,47.947239215383796,37.0,8.0,36.0,110.0,68.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6296_CRC-Prim-HE-02_001b.tif_Row_301_Col_1.tif,CANCEROUS,255,4,126.35968888888888,86.66373333333334,107.97822222222223,54.68447678894783,63.558089547683906,65.81969084936587,64.0,24.0,38.0,215.0,195.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\62C1_CRC-Prim-HE-09_019.tif_Row_601_Col_151.tif,CANCEROUS,255,0,115.50786666666667,70.98155555555556,132.82053333333334,38.13881522811723,42.60692554323658,47.97512193886392,71.0,26.0,64.0,165.0,123.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\63EA_CRC-Prim-HE-05_023.tif_Row_451_Col_151.tif,CANCEROUS,255,0,109.23253333333334,61.199688888888886,125.24102222222223,31.079197319535993,31.499077798015335,46.51345990928682,68.0,21.0,57.0,149.0,102.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\63F9_CRC-Prim-HE-05_023.tif_Row_1_Col_451.tif,CANCEROUS,255,1,102.87413333333333,54.355022222222225,111.78675555555556,30.79435701957266,30.23264613881928,45.59337225379991,63.0,18.0,49.0,143.0,95.0,170.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6408_CRC-Prim-HE-05_004.tif_Row_451_Col_1.tif,CANCEROUS,255,0,90.87173333333334,43.4264,91.77875555555555,32.446133015541186,30.957774193891535,43.65491884982473,53.0,13.0,38.0,133.0,83.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6476_CRC-Prim-HE-05_003.tif_Row_1_Col_601.tif,CANCEROUS,255,1,111.852,64.40831111111112,114.28671111111112,39.17412703983753,42.43520333445517,48.838404481456145,65.0,20.0,51.0,166.0,122.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6536_CRC-Prim-HE-09_008.tif_Row_1_Col_1351.tif,CANCEROUS,255,0,102.84871111111111,55.336888888888886,113.5024,32.873057534584326,34.60918078726249,45.65682466712338,64.0,19.0,52.0,145.0,99.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6598_CRC-Prim-HE-01_004.tif_Row_901_Col_901.tif,CANCEROUS,255,0,61.89977777777778,28.04391111111111,78.46542222222222,31.100427291733446,29.56278938562365,44.638957623477744,35.0,8.0,37.0,102.0,60.0,143.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\660B_CRC-Prim-HE-06.tif_Row_301_Col_1.tif,CANCEROUS,255,3,113.56288888888889,68.90431111111111,108.8296,43.46507564175184,47.62693868055141,53.313284851130334,63.0,21.0,47.0,177.0,140.0,188.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\66C5_CRC-Prim-HE-02_copy.tif_Row_1_Col_451.tif,CANCEROUS,255,5,111.78662222222222,68.66315555555556,91.22062222222222,49.595179234047365,55.695137651705835,58.98952932749607,60.0,19.0,35.0,193.0,162.0,192.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\66FC_CRC-Prim-HE-05_010.tif_Row_901_Col_301.tif,CANCEROUS,255,1,109.7596,64.75568888888888,97.7088,47.52676938147608,52.586815424833226,57.3588098658495,59.0,17.0,37.0,182.0,145.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6761_CRC-Prim-HE-05_003.tif_Row_301_Col_751.tif,CANCEROUS,255,2,118.2851111111111,72.48644444444444,122.85933333333334,41.92673292633865,47.0011795906611,52.71211700885801,66.0,21.0,50.0,173.0,132.0,191.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\676E_CRC-Prim-HE-05_022.tif_Row_1_Col_1.tif,CANCEROUS,255,1,106.99631111111111,56.053288888888886,116.79391111111111,25.525189905766506,25.8462970540354,36.264454200787064,74.0,24.0,64.0,139.0,89.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6860_CRC-Prim-HE-01_004.tif_Row_601_Col_1351.tif,CANCEROUS,255,0,59.19804444444444,26.206311111111113,73.85808888888889,32.149074646406575,30.062669581926645,45.75644988065624,33.0,7.0,33.0,100.0,58.0,141.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6879_CRC-Prim-HE-05_003.tif_Row_451_Col_1051.tif,CANCEROUS,255,0,110.60542222222222,66.01293333333334,119.27773333333333,39.45958998406615,41.460009774560724,53.94359994760008,60.0,18.0,46.0,164.0,124.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\68D4_CRC-Prim-HE-05_004.tif_Row_301_Col_751.tif,CANCEROUS,255,0,94.25146666666667,48.81333333333333,115.02582222222222,26.947723219926587,26.504538814659277,39.64569753721932,62.0,18.0,56.0,126.0,78.0,160.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\68DE_CRC-Prim-HE-10c.tif_Row_451_Col_1.tif,CANCEROUS,255,3,97.78631111111112,67.67888888888889,107.05653333333333,61.183977780614775,64.81955019632782,70.9077761257066,38.0,14.0,34.0,204.0,184.0,225.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6909_CRC-Prim-HE-02_002b.tif_Row_1_Col_151.tif,CANCEROUS,255,4,125.96008888888889,84.79942222222222,106.41835555555555,51.75271207485861,59.363304712025865,61.31792307099313,67.0,25.0,41.0,207.0,181.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6926_CRC-Prim-HE-01_038.tif_Row_151_Col_1.tif,CANCEROUS,255,0,98.84102222222222,65.72311111111111,118.84524444444445,58.31110446427785,63.68997024901957,70.15827792804792,40.0,11.0,42.0,196.0,174.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6A5D_CRC-Prim-HE-09_005.tif_Row_601_Col_1.tif,CANCEROUS,255,3,121.64897777777777,75.51848888888888,129.73564444444443,36.245849188555205,39.76461481637044,49.68794157904399,73.0,26.0,57.0,167.0,127.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6AE0_CRC-Prim-HE-01_007.tif_Row_301_Col_1.tif,CANCEROUS,255,0,85.74102222222223,56.766,99.33448888888888,62.703076634240766,68.06610675251208,69.30824438265253,32.0,9.0,34.0,208.0,195.0,228.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6B57_CRC-Prim-HE-06.tif_Row_151_Col_451.tif,CANCEROUS,255,0,105.97075555555556,64.21613333333333,97.14315555555555,50.21630932814808,55.20211909925989,60.067119456656314,54.0,17.0,38.0,188.0,156.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6B63_CRC-Prim-HE-06.tif_Row_151_Col_301.tif,CANCEROUS,255,2,117.34528888888889,74.27977777777778,111.48324444444444,48.19319290366514,53.457602639386906,58.303266416273075,61.0,19.0,44.0,189.0,156.0,198.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6BA1_CRC-Prim-HE-04_031.tif_Row_301_Col_301.tif,CANCEROUS,255,0,57.349066666666666,23.5708,55.90555555555556,26.52765301877334,22.98105907587572,34.036169196609656,33.0,8.0,26.0,91.0,48.0,100.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6BAE_CRC-Prim-HE-02.tif_Row_751_Col_1.tif,CANCEROUS,255,2,112.32075555555555,67.28395555555555,91.68933333333334,46.92675716577683,52.49576948371116,57.12743977381618,63.0,19.0,36.0,186.0,152.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6BE_CRC-Prim-HE-01_004.tif_Row_901_Col_751.tif,CANCEROUS,255,0,56.54542222222222,24.324044444444443,70.11773333333333,30.214173700057994,27.544616245045678,43.09396406530944,31.0,7.0,33.0,92.0,50.0,130.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6CCE_CRC-Prim-HE-01_005.tif_Row_1_Col_151.tif,CANCEROUS,255,0,64.52791111111111,36.785555555555554,77.62128888888888,50.18896181070674,51.279979331576875,59.780307423700044,28.0,7.0,29.0,141.0,104.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6CF6_CRC-Prim-HE-05_010.tif_Row_1351_Col_301.tif,CANCEROUS,255,0,114.95364444444445,68.32431111111111,107.04213333333334,42.50509755110721,46.333655875051946,54.47723359659303,65.0,21.0,43.0,177.0,138.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6E1B_CRC-Prim-HE-01_038.tif_Row_1_Col_301.tif,CANCEROUS,255,0,97.95924444444445,63.76631111111111,117.5188888888889,55.26295268065838,59.545694597164456,66.70366006023853,41.0,12.0,41.0,188.0,163.0,220.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6EDA_CRC-Prim-HE-09_013.tif_Row_151_Col_301.tif,CANCEROUS,251,0,84.01115555555556,37.42675555555556,70.89542222222222,32.325615711215235,30.2385289862346,38.804866206007645,50.0,12.0,33.0,129.0,78.0,130.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6F23_CRC-Prim-HE-01b.tif_Row_601_Col_1.tif,CANCEROUS,255,0,74.2975111111111,40.42768888888889,91.40884444444444,44.49837672975521,43.8010610474331,60.351957361227306,32.0,8.0,32.0,142.0,104.0,191.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\6FCF_CRC-Prim-HE-05_022.tif_Row_1_Col_301.tif,CANCEROUS,234,0,87.57737777777778,39.62502222222222,94.6876,23.773860795503495,21.404038365057165,38.01790522044951,58.0,15.0,45.0,119.0,68.0,146.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\704E_CRC-Prim-HE-01_038.tif_Row_1_Col_1.tif,CANCEROUS,255,0,101.60897777777778,68.95622222222222,122.09462222222223,58.40119320945725,63.89688772768184,69.22054593809828,40.0,11.0,41.0,198.0,179.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7102_CRC-Prim-HE-05_004.tif_Row_301_Col_901.tif,CANCEROUS,255,0,88.74555555555555,43.97853333333333,104.16595555555556,26.459092371731174,25.96337645530709,39.34229972488213,58.0,16.0,48.0,118.0,71.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7230_CRC-Prim-HE-09_005.tif_Row_301_Col_301.tif,CANCEROUS,255,3,129.97822222222223,85.31253333333333,143.0784888888889,37.3325555448074,42.01078076748056,49.32872383358288,79.0,30.0,65.0,178.0,139.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\72A4_CRC-Prim-HE-01_004.tif_Row_751_Col_1351.tif,CANCEROUS,255,0,64.0508,30.075644444444446,78.64915555555555,36.16147670018295,34.6134394279025,49.63904933907374,34.0,7.0,34.0,112.0,70.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\733A_CRC-Prim-HE-01_029.tif_Row_151_Col_1.tif,CANCEROUS,255,0,83.77973333333334,52.278444444444446,108.24386666666666,51.334660744049465,54.41968293654044,68.56630234989899,34.0,9.0,36.0,165.0,136.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\73D4_CRC-Prim-HE-09_008.tif_Row_1_Col_451.tif,CANCEROUS,255,1,100.89142222222222,53.2172,112.39186666666667,32.082528124606895,32.68287729996325,43.81618671556606,64.0,19.0,55.0,144.0,96.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\73_CRC-Prim-HE-01_001.tif_Row_1_Col_1.tif,CANCEROUS,255,0,69.51613333333333,35.99146666666667,85.45742222222222,43.758226220195255,44.253618740467196,55.41472656673615,34.0,8.0,35.0,132.0,91.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\746E_CRC-Prim-HE-08_011.tif_Row_1_Col_151.tif,CANCEROUS,255,0,92.61017777777778,50.75071111111111,106.8556,36.69621952632127,35.76475530066648,54.13782651484142,49.0,14.0,40.0,144.0,101.0,182.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\74D1_CRC-Prim-HE-01_004.tif_Row_901_Col_1201.tif,CANCEROUS,255,0,59.318311111111115,25.31857777777778,72.39777777777778,29.725887151192527,26.581758519278925,43.72815207564383,34.0,7.0,33.0,99.0,56.0,136.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\76C5_CRC-Prim-HE-04_031.tif_Row_301_Col_451.tif,CANCEROUS,255,0,63.60742222222222,33.562222222222225,74.76582222222223,37.14016056956217,36.931717105965205,53.83623361322035,32.0,8.0,27.0,114.0,78.0,157.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\770C_CRC-Prim-HE-05_003.tif_Row_451_Col_1651.tif,CANCEROUS,255,0,104.35688888888889,60.51866666666667,114.59831111111112,39.9216155218767,42.56794263814559,54.468826369186175,58.0,17.0,44.0,156.0,114.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\789D_CRC-Prim-HE-01_004.tif_Row_1051_Col_451.tif,CANCEROUS,255,0,85.87737777777778,55.486355555555555,99.11893333333333,58.54228962811166,61.97445022342715,69.33201336384553,33.0,9.0,33.0,189.0,168.0,220.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7993_CRC-Prim-HE-01_002.tif_Row_301_Col_1.tif,CANCEROUS,255,0,69.58866666666667,35.53968888888889,93.85013333333333,37.88948262747624,36.11769991312111,58.05208873631166,33.0,7.0,33.0,123.0,84.0,184.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7A60_CRC-Prim-HE-02.tif_Row_301_Col_451.tif,CANCEROUS,255,4,108.73951111111111,62.53675555555556,94.70942222222222,40.15568717137575,43.14974268142966,50.576026908886156,64.0,20.0,38.0,166.0,124.0,167.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7A6_CRC-Prim-HE-05_022.tif_Row_451_Col_151.tif,CANCEROUS,255,0,97.29613333333333,48.93391111111111,110.36982222222223,24.810515569545633,23.444175515298063,38.070028870367764,66.0,22.0,59.0,129.0,79.0,157.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7B08_CRC-Prim-HE-05_003.tif_Row_1_Col_151.tif,CANCEROUS,255,2,117.13955555555556,69.38097777777777,118.5896,37.49993647138651,41.83615781088514,47.89484053233545,71.0,24.0,55.0,168.0,127.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7B7_CRC-Prim-HE-05_003.tif_Row_301_Col_1.tif,CANCEROUS,255,3,121.3796888888889,74.78324444444445,126.20777777777778,37.031407281340904,40.84869201395985,50.23447140444444,71.0,24.0,54.0,169.0,130.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7BAA_CRC-Prim-HE-05_004.tif_Row_151_Col_751.tif,CANCEROUS,255,0,97.81,52.4092,111.46982222222222,33.97564536219688,36.04153991999257,44.01681320651562,61.0,18.0,53.0,140.0,92.0,166.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\7BD2_CRC-Prim-HE-05_004.tif_Row_1_Col_901.tif,CANCEROUS,255,0,92.45,46.98462222222222,103.50342222222223,27.95289589450122,26.992539446042834,41.05605097451181,58.0,16.0,47.0,127.0,80.0,154.0
